day,year,mo,da,report_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_REPORTS
1,2011,03,21,2011-03-21,52.1,45.9,1016.0,7.8,6.0,13.0,15.0,61.0,45.0,0.44,999.9,0,140
2,2011,03,22,2011-03-22,42.0,37.3,1016.1,7.5,11.7,20.0,25.1,44.1,39.2,0.01,999.9,0,130
3,2011,03,23,2011-03-23,40.5,37.2,1002.5,4.9,9.4,17.1,33.0,46.9,35.1,0.13,999.9,0,130
4,2011,03,24,2011-03-24,31.7,21.9,1017.8,8.3,13.1,19.0,24.1,35.1,28.9,0.0,999.9,0,141
5,2011,03,25,2011-03-25,30.1,18.0,1021.5,10.0,7.6,13.0,15.0,36.0,26.1,0.0,999.9,0,125
6,2011,03,26,2011-03-26,29.3,14.7,1022.5,9.9,13.2,15.9,22.0,33.1,26.1,0.0,999.9,0,135
7,2011,03,27,2011-03-27,30.5,14.1,1023.8,10.0,11.4,15.9,22.0,35.1,27.0,0.0,999.9,0,152
1,2011,03,28,2011-03-28,30.1,15.5,1025.6,10.0,9.3,12.0,18.1,36.0,24.1,0.0,999.9,0,125
2,2011,03,29,2011-03-29,33.6,16.6,1026.6,10.0,7.0,9.9,999.9,41.0,28.0,0.0,999.9,0,114
3,2011,03,30,2011-03-30,38.1,20.3,1021.2,10.0,7.8,9.9,17.1,46.0,33.1,0.0,999.9,0,122
4,2011,03,31,2011-03-31,36.2,21.0,1012.6,10.0,4.5,9.9,999.9,46.0,26.1,0.0,999.9,0,120
5,2011,04,01,2011-04-01,37.8,25.1,1005.8,8.5,4.7,12.0,18.1,46.0,30.9,0.0,999.9,0,175
6,2011,04,02,2011-04-02,44.3,31.5,1008.9,10.0,9.6,17.1,24.1,54.0,37.0,0.15,999.9,0,200
7,2011,04,03,2011-04-03,53.1,36.1,1006.8,10.0,9.7,20.0,32.1,77.0,39.9,0.0,999.9,0,159
1,2011,04,04,2011-04-04,56.2,45.6,994.2,9.0,13.1,26.0,36.9,77.0,45.0,0.04,999.9,0,167
2,2011,04,05,2011-04-05,43.2,25.4,1008.0,10.0,10.5,17.1,28.0,52.0,35.1,0.12,999.9,0,140
3,2011,04,06,2011-04-06,50.0,32.4,1007.6,10.0,8.2,12.0,18.1,57.9,46.0,0.0,999.9,0,139
4,2011,04,07,2011-04-07,42.4,37.9,1016.3,4.4,7.1,9.9,999.9,46.9,39.0,0.0,999.9,1,134
5,2011,04,08,2011-04-08,44.4,42.2,1014.8,2.9,9.4,15.0,20.0,46.4,42.8,0.83,999.9,0,122
6,2011,04,09,2011-04-09,50.8,45.1,1014.7,4.8,4.7,11.1,999.9,64.9,45.0,0.02,999.9,0,161
7,2011,04,10,2011-04-10,70.6,58.9,1004.3,9.2,12.1,21.0,35.0,84.0,52.0,0.0,999.9,0,216
1,2011,04,11,2011-04-11,62.4,48.2,1002.8,10.0,13.3,21.0,34.0,79.0,51.8,0.08,999.9,0,159
2,2011,04,12,2011-04-12,49.3,30.3,1016.8,10.0,11.1,17.1,25.1,57.9,41.0,0.0,999.9,0,140
3,2011,04,13,2011-04-13,50.7,28.7,1019.1,10.0,3.3,9.9,999.9,66.0,37.9,0.0,999.9,0,128
4,2011,04,14,2011-04-14,48.9,34.0,1020.5,10.0,11.6,20.0,26.0,61.0,43.0,0.0,999.9,0,133
5,2011,04,15,2011-04-15,45.7,35.5,1015.3,9.7,17.5,24.1,31.1,54.0,39.9,0.0,999.9,0,155
6,2011,04,16,2011-04-16,46.5,42.0,997.6,8.0,12.7,22.0,32.1,51.8,36.0,0.2,999.9,0,151
7,2011,04,17,2011-04-17,42.0,29.0,1008.7,10.0,14.4,20.0,27.0,52.0,34.0,0.1,999.9,0,146
1,2011,04,18,2011-04-18,40.3,33.3,1013.1,8.1,12.2,20.0,25.1,48.9,33.1,0.42,999.9,0,127
2,2011,04,19,2011-04-19,38.1,34.2,1012.7,6.9,14.4,21.0,27.0,39.9,35.6,0.01,999.9,0,127
3,2011,04,20,2011-04-20,39.3,34.1,1013.8,7.8,12.7,19.0,28.0,44.1,36.0,0.8,999.9,0,103
4,2011,04,21,2011-04-21,41.7,31.7,1026.9,10.0,6.3,15.0,999.9,48.9,33.1,0.0,999.9,0,141
5,2011,04,22,2011-04-22,43.8,39.6,1017.7,6.0,10.0,19.0,28.9,46.9,41.0,0.23,999.9,0,142
6,2011,04,23,2011-04-23,54.8,46.8,1008.2,7.3,11.7,21.0,28.9,64.9,45.0,0.49,999.9,0,170
7,2011,04,24,2011-04-24,53.2,42.2,1015.9,10.0,5.3,8.9,999.9,57.9,48.0,0.0,999.9,0,165
1,2011,04,25,2011-04-25,48.4,40.1,1014.2,8.4,7.5,11.1,999.9,55.0,45.0,0.0,999.9,0,144
2,2011,04,26,2011-04-26,56.2,52.2,998.4,5.6,13.0,22.0,31.1,68.0,48.0,0.76,999.9,0,127
3,2011,04,27,2011-04-27,53.4,47.5,999.9,8.5,5.8,15.0,22.9,60.1,50.0,0.24,999.9,0,139
4,2011,04,28,2011-04-28,44.7,36.1,1002.4,9.8,13.0,22.0,29.9,53.1,41.0,0.25,999.9,0,137
5,2011,04,29,2011-04-29,48.5,33.3,1014.9,10.0,6.7,13.0,999.9,61.0,37.0,0.04,999.9,0,136
6,2011,04,30,2011-04-30,58.4,38.0,1012.8,10.0,13.3,25.1,31.1,73.0,48.9,0.0,999.9,0,149
7,2011,05,01,2011-05-01,60.9,42.1,1011.2,10.0,12.3,21.0,28.9,71.1,54.0,0.0,999.9,0,180
1,2011,05,02,2011-05-02,53.3,30.8,1020.3,10.0,7.0,13.0,20.0,60.1,46.0,0.0,999.9,0,134
2,2011,05,03,2011-05-03,44.9,30.1,1023.2,10.0,8.9,12.0,14.0,51.1,42.1,0.0,999.9,0,127
3,2011,05,04,2011-05-04,46.3,29.4,1028.1,10.0,6.8,15.0,21.0,57.0,37.0,0.0,999.9,0,127
4,2011,05,05,2011-05-05,50.9,33.8,1023.9,10.0,8.3,15.9,22.9,62.1,41.0,0.0,999.9,0,122
5,2011,05,06,2011-05-06,56.9,42.2,1011.7,9.5,8.7,17.1,29.9,69.1,45.0,0.1,999.9,0,127
6,2011,05,07,2011-05-07,58.0,44.2,1009.9,9.8,6.4,15.0,999.9,66.0,52.0,0.0,999.9,0,170
7,2011,05,08,2011-05-08,54.3,44.2,1014.3,10.0,7.1,11.1,999.9,68.0,44.1,0.0,999.9,0,180
1,2011,05,09,2011-05-09,61.7,43.6,1013.9,10.0,11.8,19.0,27.0,73.9,51.1,0.0,999.9,0,141
2,2011,05,10,2011-05-10,75.1,56.7,1006.5,9.8,9.4,15.9,22.9,91.0,64.0,0.0,999.9,0,173
3,2011,05,11,2011-05-11,77.8,66.0,1007.4,8.0,6.1,9.9,15.0,90.0,70.0,0.0,999.9,0,143
4,2011,05,12,2011-05-12,73.5,62.2,1009.0,7.8,6.5,28.0,46.0,87.1,63.0,0.28,999.9,0,150
5,2011,05,13,2011-05-13,66.6,58.1,1006.0,9.5,7.3,18.1,22.9,84.9,55.0,0.02,999.9,0,168
6,2011,05,14,2011-05-14,48.2,44.6,1006.5,6.8,16.3,20.0,31.1,55.0,46.0,0.01,999.9,0,143
7,2011,05,15,2011-05-15,45.5,41.4,1008.6,5.7,16.4,22.9,33.0,48.0,42.1,0.64,999.9,0,167
1,2011,05,16,2011-05-16,45.8,31.0,1016.0,10.0,13.6,20.0,31.1,52.0,39.9,0.16,999.9,0,135
2,2011,05,17,2011-05-17,49.7,33.5,1015.6,10.0,12.2,19.0,22.9,60.1,39.9,0.0,999.9,0,119
3,2011,05,18,2011-05-18,53.2,45.4,1011.4,6.9,6.8,11.1,999.9,61.0,50.0,0.03,999.9,0,115
4,2011,05,19,2011-05-19,58.9,52.6,1015.1,6.8,5.2,9.9,999.9,73.0,50.0,0.0,999.9,0,119
5,2011,05,20,2011-05-20,61.1,53.5,1017.6,9.0,4.6,11.1,999.9,72.0,52.0,0.0,999.9,1,145
6,2011,05,21,2011-05-21,63.1,55.0,1012.6,9.0,7.1,14.0,20.0,75.9,50.0,0.0,999.9,0,160
7,2011,05,22,2011-05-22,73.2,60.7,1006.8,9.1,9.9,22.0,29.9,88.0,64.9,0.0,999.9,0,196
1,2011,05,23,2011-05-23,72.3,59.4,1001.7,9.9,11.8,21.0,29.9,80.1,64.9,0.12,999.9,0,137
2,2011,05,24,2011-05-24,63.7,51.4,1008.8,10.0,9.1,15.9,999.9,77.0,51.1,0.0,999.9,0,160
3,2011,05,25,2011-05-25,56.6,50.8,1007.5,8.4,7.4,15.0,999.9,75.0,48.0,0.01,999.9,1,122
4,2011,05,26,2011-05-26,46.7,43.3,1007.4,5.9,17.3,22.9,29.9,54.0,44.1,2.47,999.9,0,127
5,2011,05,27,2011-05-27,49.0,38.3,1015.2,10.0,9.4,17.1,26.0,57.9,42.1,0.04,999.9,0,120
6,2011,05,28,2011-05-28,56.7,51.7,1011.0,6.1,5.3,12.0,20.0,63.0,50.0,0.01,999.9,0,157
7,2011,05,29,2011-05-29,61.0,59.0,1010.4,3.9,5.2,15.0,25.1,71.1,57.0,0.23,999.9,1,152
1,2011,05,30,2011-05-30,76.3,64.8,1014.0,10.0,9.0,15.9,25.1,90.0,64.9,0.92,999.9,0,184
2,2011,05,31,2011-05-31,81.1,65.7,1016.0,10.0,11.9,18.1,27.0,88.0,75.0,0.0,999.9,0,178
3,2011,06,01,2011-06-01,73.4,51.2,1020.5,10.0,11.0,20.0,27.0,82.0,63.0,0.0,999.9,0,199
4,2011,06,02,2011-06-02,65.6,46.8,1021.8,10.0,8.2,15.9,19.0,81.0,57.9,0.0,999.9,0,145
5,2011,06,03,2011-06-03,70.9,56.2,1018.2,10.0,7.7,15.9,22.9,88.0,57.0,0.18,999.9,0,142
6,2011,06,04,2011-06-04,80.9,66.3,1015.0,9.5,9.3,27.0,34.0,91.0,69.1,0.5,999.9,1,191
7,2011,06,05,2011-06-05,72.7,56.5,1018.2,9.6,3.4,8.9,999.9,84.0,64.0,0.01,999.9,0,179
1,2011,06,06,2011-06-06,74.9,57.7,1014.0,10.0,7.0,15.0,27.0,93.9,62.1,0.0,999.9,0,141
2,2011,06,07,2011-06-07,86.4,66.9,1009.0,9.8,8.8,15.9,20.0,96.1,77.0,0.0,999.9,0,152
3,2011,06,08,2011-06-08,86.7,62.8,1008.5,9.9,9.5,17.1,27.0,96.1,78.1,0.0,999.9,0,157
4,2011,06,09,2011-06-09,65.6,57.5,1013.6,7.7,10.8,26.0,36.9,91.9,52.0,1.27,999.9,1,138
5,2011,06,10,2011-06-10,58.1,52.5,1014.1,7.3,7.7,13.0,22.9,71.1,51.1,2.17,999.9,0,151
6,2011,06,11,2011-06-11,59.3,55.6,1013.4,4.4,5.7,9.9,999.9,64.9,55.9,0.05,999.9,0,144
7,2011,06,12,2011-06-12,57.2,48.3,1018.6,8.5,7.4,15.0,20.0,64.0,51.1,0.09,999.9,0,165
1,2011,06,13,2011-06-13,62.6,42.5,1020.0,10.0,7.9,12.0,999.9,71.1,55.9,0.0,999.9,0,146
2,2011,06,14,2011-06-14,66.0,46.2,1017.1,10.0,6.6,13.0,19.0,77.0,57.9,0.0,999.9,0,136
3,2011,06,15,2011-06-15,66.7,55.8,1008.7,8.2,10.3,17.1,24.1,72.0,57.0,0.4,999.9,0,157
4,2011,06,16,2011-06-16,68.9,61.0,1006.7,7.6,8.2,15.9,28.0,81.0,62.1,0.47,999.9,0,108
5,2011,06,17,2011-06-17,73.8,60.0,1009.0,10.0,5.3,12.0,17.1,82.0,64.0,0.03,999.9,0,147
6,2011,06,18,2011-06-18,72.2,60.9,1009.6,9.9,5.7,12.0,999.9,82.9,63.0,0.0,999.9,0,195
7,2011,06,19,2011-06-19,74.0,64.1,1007.3,9.0,4.4,8.0,999.9,82.9,64.9,0.0,999.9,0,230
1,2011,06,20,2011-06-20,74.1,67.0,1006.0,9.0,6.8,15.0,22.9,82.0,69.1,0.6,999.9,0,187
2,2011,06,21,2011-06-21,80.2,69.6,1004.2,9.9,10.1,14.0,22.0,89.1,73.9,1.23,999.9,0,151
3,2011,06,22,2011-06-22,71.6,64.0,1001.7,9.7,11.8,24.1,42.0,84.9,66.9,0.08,999.9,0,146
4,2011,06,23,2011-06-23,67.0,59.9,1001.7,8.9,11.5,17.1,31.1,72.0,62.6,0.02,999.9,0,128
5,2011,06,24,2011-06-24,63.8,55.7,1006.5,9.7,8.8,14.0,24.1,68.0,60.1,0.04,999.9,0,126
6,2011,06,25,2011-06-25,69.9,53.8,1012.5,10.0,5.4,8.9,999.9,78.1,61.0,0.0,999.9,0,181
7,2011,06,26,2011-06-26,72.0,50.8,1013.6,10.0,5.8,13.0,15.0,80.1,64.0,0.0,999.9,0,160
1,2011,06,27,2011-06-27,72.4,62.5,1009.8,9.4,7.3,17.1,22.9,80.1,66.9,0.0,999.9,0,133
2,2011,06,28,2011-06-28,73.4,55.5,1013.2,10.0,8.6,12.0,19.0,81.0,64.9,0.14,999.9,0,152
3,2011,06,29,2011-06-29,72.9,54.6,1017.6,10.0,4.6,9.9,14.0,80.1,63.0,0.0,999.9,0,157
4,2011,06,30,2011-06-30,75.9,59.5,1015.9,10.0,6.3,12.0,19.0,89.1,66.0,0.0,999.9,0,115
5,2011,07,01,2011-07-01,75.7,61.9,1014.8,10.0,11.1,29.9,38.1,89.1,66.9,0.03,999.9,0,136
6,2011,07,02,2011-07-02,82.6,70.7,1013.4,9.1,7.6,9.9,18.1,93.0,75.0,0.01,999.9,0,191
7,2011,07,03,2011-07-03,77.4,61.2,1014.8,9.8,5.2,11.1,17.1,86.0,70.0,0.0,999.9,0,160
1,2011,07,04,2011-07-04,77.7,51.8,1014.4,10.0,4.1,12.0,17.1,88.0,68.0,0.0,999.9,0,200
2,2011,07,05,2011-07-05,80.5,57.2,1014.2,9.3,4.1,8.0,999.9,91.9,66.9,0.0,999.9,0,146
3,2011,07,06,2011-07-06,81.1,63.3,1013.7,10.0,6.1,15.0,17.1,88.0,73.9,0.0,999.9,0,137
4,2011,07,07,2011-07-07,74.0,53.2,1014.5,9.9,6.7,11.1,999.9,81.0,66.0,0.0,999.9,0,127
5,2011,07,08,2011-07-08,75.6,55.6,1010.9,9.9,6.2,11.1,14.0,86.0,64.9,0.02,999.9,0,149
6,2011,07,09,2011-07-09,79.7,54.3,1012.4,9.9,4.4,8.9,15.0,90.0,66.9,0.0,999.9,0,174
7,2011,07,10,2011-07-10,83.2,66.9,1012.0,9.2,7.0,9.9,19.0,91.0,75.0,0.0,999.9,0,173
1,2011,07,11,2011-07-11,81.8,69.6,1009.1,9.4,7.4,44.1,65.1,90.0,70.0,0.0,999.9,0,151
2,2011,07,12,2011-07-12,80.2,67.0,1012.2,10.0,5.7,11.1,999.9,88.0,72.0,0.13,999.9,0,161
3,2011,07,13,2011-07-13,71.7,57.3,1016.6,10.0,10.8,15.0,20.0,78.1,68.0,0.01,999.9,0,158
4,2011,07,14,2011-07-14,71.8,56.6,1016.8,10.0,7.8,12.0,17.1,82.0,64.9,0.0,999.9,0,133
5,2011,07,15,2011-07-15,77.3,59.2,1014.6,10.0,6.1,11.1,999.9,86.0,71.1,0.0,999.9,0,160
6,2011,07,16,2011-07-16,80.0,60.4,1015.3,10.0,3.1,9.9,999.9,90.0,73.9,0.0,999.9,0,175
7,2011,07,17,2011-07-17,84.0,65.5,1017.3,10.0,5.2,12.0,18.1,95.0,73.9,0.0,999.9,0,190
1,2011,07,18,2011-07-18,86.5,73.1,1015.0,8.7,9.9,15.9,25.1,93.0,81.0,0.0,999.9,0,147
2,2011,07,19,2011-07-19,86.2,74.5,1011.4,9.2,7.0,11.1,15.0,91.9,81.0,0.0,999.9,0,162
3,2011,07,20,2011-07-20,87.2,72.0,1009.1,9.3,7.6,18.1,24.1,100.0,77.0,0.0,999.9,0,136
4,2011,07,21,2011-07-21,90.8,73.2,1007.4,10.0,9.6,13.0,19.0,100.9,82.0,0.0,999.9,0,126
5,2011,07,22,2011-07-22,83.4,68.3,1010.7,9.7,7.0,28.0,47.0,93.0,71.1,0.0,999.9,0,149
6,2011,07,23,2011-07-23,78.9,70.6,1012.9,9.0,5.4,22.0,29.9,89.1,69.8,0.14,999.9,0,162
7,2011,07,24,2011-07-24,79.0,69.7,1014.2,9.6,4.8,17.1,24.1,87.1,72.0,0.04,999.9,1,185
1,2011,07,25,2011-07-25,78.4,69.0,1013.2,10.0,5.2,13.0,999.9,86.0,73.0,0.02,999.9,1,153
2,2011,07,26,2011-07-26,78.3,63.8,1010.5,10.0,6.0,13.0,999.9,84.9,72.0,0.01,999.9,0,153
3,2011,07,27,2011-07-27,77.6,62.0,1011.1,10.0,8.5,14.0,24.1,91.9,72.0,0.0,999.9,0,164
4,2011,07,28,2011-07-28,80.5,72.3,1011.0,9.0,7.7,21.0,36.9,89.1,73.9,0.0,999.9,0,142
5,2011,07,29,2011-07-29,79.7,70.6,1013.6,8.8,5.1,15.0,26.0,86.0,75.0,0.0,999.9,0,141
6,2011,07,30,2011-07-30,80.0,63.9,1017.1,10.0,2.8,7.0,999.9,91.0,68.0,0.36,999.9,0,187
7,2011,07,31,2011-07-31,82.2,68.6,1017.5,9.8,4.2,8.9,15.9,91.0,73.0,0.0,999.9,0,160
1,2011,08,01,2011-08-01,83.4,71.1,1015.7,9.2,5.5,8.9,999.9,91.0,75.9,0.0,999.9,0,204
2,2011,08,02,2011-08-02,85.7,72.5,1009.6,9.1,6.8,14.0,22.0,93.0,80.1,0.0,999.9,0,138
3,2011,08,03,2011-08-03,80.7,68.7,1006.7,9.7,8.6,20.0,49.0,90.0,73.4,0.28,999.9,0,137
4,2011,08,04,2011-08-04,75.9,65.4,1012.8,10.0,6.5,11.1,15.9,82.0,69.1,0.0,999.9,0,143
5,2011,08,05,2011-08-05,77.1,67.0,1013.5,9.9,4.7,9.9,999.9,84.0,70.0,0.0,999.9,0,144
6,2011,08,06,2011-08-06,78.5,70.6,1009.7,7.7,4.1,11.1,19.0,84.9,73.0,0.65,999.9,0,178
7,2011,08,07,2011-08-07,77.7,68.4,1006.9,9.0,4.9,15.9,24.1,86.0,69.8,0.69,999.9,0,167
1,2011,08,08,2011-08-08,74.3,67.7,1006.6,9.4,3.8,14.0,999.9,80.1,69.1,0.49,999.9,0,108
2,2011,08,09,2011-08-09,72.9,63.7,1003.7,8.0,9.8,18.1,28.0,82.0,66.0,0.29,999.9,0,118
3,2011,08,10,2011-08-10,71.0,54.9,1008.3,10.0,7.9,11.1,17.1,78.1,62.1,0.01,999.9,0,113
4,2011,08,11,2011-08-11,71.3,52.9,1013.4,10.0,3.6,8.9,999.9,81.0,60.1,0.0,999.9,0,124
5,2011,08,12,2011-08-12,73.3,56.0,1014.2,10.0,6.6,13.0,19.0,82.0,64.9,0.0,999.9,0,135
6,2011,08,13,2011-08-13,73.7,61.7,1010.8,9.6,7.2,22.0,39.0,84.0,66.9,0.0,999.9,0,160
7,2011,08,14,2011-08-14,68.1,61.8,1012.4,9.7,11.0,19.0,24.1,75.0,64.0,0.93,999.9,0,154
1,2011,08,15,2011-08-15,69.6,56.4,1014.8,10.0,5.3,9.9,999.9,80.1,59.0,0.01,999.9,0,117
2,2011,08,16,2011-08-16,73.6,55.1,1015.9,10.0,2.1,8.0,14.0,82.9,63.0,0.0,999.9,0,124
3,2011,08,17,2011-08-17,74.9,59.3,1016.8,10.0,5.5,9.9,14.0,82.9,64.9,0.0,999.9,0,130
4,2011,08,18,2011-08-18,77.1,63.3,1014.3,9.5,4.4,9.9,999.9,84.9,71.1,0.0,999.9,0,139
5,2011,08,19,2011-08-19,76.6,60.3,1011.6,10.0,5.0,11.1,999.9,86.0,66.9,0.0,999.9,0,162
6,2011,08,20,2011-08-20,75.4,66.6,1011.9,9.5,4.2,15.9,27.0,84.0,68.0,0.0,999.9,0,141
7,2011,08,21,2011-08-21,73.8,60.9,1013.6,8.8,6.1,12.0,15.9,81.0,68.0,0.4,999.9,0,171
1,2011,08,22,2011-08-22,71.6,57.4,1016.4,10.0,3.8,8.0,999.9,82.0,61.0,0.01,999.9,0,133
2,2011,08,23,2011-08-23,69.9,62.0,1013.2,9.6,6.8,15.0,21.0,77.0,66.0,0.0,999.9,0,108
3,2011,08,24,2011-08-24,78.5,67.9,1004.8,9.7,9.2,17.1,22.9,91.0,70.0,0.4,999.9,0,99
4,2011,08,25,2011-08-25,73.8,57.0,1011.3,10.0,7.5,12.0,17.1,87.1,64.9,0.0,999.9,0,109
5,2011,08,26,2011-08-26,71.6,58.2,1015.9,10.0,3.3,9.9,17.1,82.9,61.0,0.0,999.9,0,127
6,2011,08,27,2011-08-27,74.6,63.4,1012.5,10.0,6.4,15.0,19.0,82.9,66.9,0.0,999.9,0,151
7,2011,08,28,2011-08-28,70.5,54.8,1012.8,10.0,8.9,14.0,20.0,77.0,61.0,0.0,999.9,0,172
1,2011,08,29,2011-08-29,70.1,56.0,1015.1,10.0,4.4,8.9,999.9,78.1,61.0,0.0,999.9,0,138
2,2011,08,30,2011-08-30,71.2,54.3,1016.9,10.0,5.1,8.9,999.9,79.0,64.0,0.0,999.9,0,115
3,2011,08,31,2011-08-31,75.3,61.0,1014.4,9.9,7.5,12.0,15.0,88.0,64.9,0.07,999.9,0,135
4,2011,09,01,2011-09-01,83.8,69.8,1012.6,9.9,4.4,9.9,15.0,93.9,73.9,0.05,999.9,0,182
5,2011,09,02,2011-09-02,86.1,68.8,1011.3,9.8,7.0,12.0,999.9,93.9,79.0,0.0,999.9,0,163
6,2011,09,03,2011-09-03,80.4,68.6,1010.9,9.1,3.8,11.1,15.0,89.1,72.0,0.0,999.9,0,164
7,2011,09,04,2011-09-04,69.6,59.0,1011.9,9.8,8.8,14.0,20.0,73.9,64.9,0.15,999.9,0,151
1,2011,09,05,2011-09-05,61.2,47.5,1017.7,10.0,14.0,21.0,27.0,68.0,53.1,0.0,999.9,0,137
2,2011,09,06,2011-09-06,61.1,45.2,1020.6,10.0,13.3,17.1,22.0,66.0,57.0,0.0,999.9,0,116
3,2011,09,07,2011-09-07,64.0,46.4,1020.6,10.0,11.9,19.0,26.0,70.0,57.9,0.0,999.9,0,105
4,2011,09,08,2011-09-08,66.2,51.5,1018.1,9.8,12.6,22.0,28.0,73.9,61.0,0.0,999.9,0,111
5,2011,09,09,2011-09-09,66.1,61.2,1013.7,8.5,8.9,17.1,21.0,72.0,62.1,0.06,999.9,0,120
6,2011,09,10,2011-09-10,66.9,60.2,1015.1,8.0,3.2,8.9,999.9,75.9,57.9,0.01,999.9,1,152
7,2011,09,11,2011-09-11,70.6,59.3,1015.5,8.6,3.1,11.1,999.9,82.9,60.1,0.01,999.9,0,173
1,2011,09,12,2011-09-12,74.2,59.3,1013.9,10.0,7.2,15.0,21.0,86.0,64.0,0.0,999.9,0,140
2,2011,09,13,2011-09-13,72.0,55.7,1010.4,9.3,8.3,11.1,17.1,80.1,64.9,0.0,999.9,0,134
3,2011,09,14,2011-09-14,59.0,50.2,1015.7,6.3,5.0,9.9,999.9,64.9,55.9,0.0,999.9,0,92
4,2011,09,15,2011-09-15,51.9,33.3,1026.6,10.0,9.3,12.0,18.1,60.1,44.1,0.0,999.9,0,101
5,2011,09,16,2011-09-16,53.4,37.9,1027.9,10.0,2.7,8.9,999.9,59.0,48.0,0.0,999.9,0,131
6,2011,09,17,2011-09-17,59.7,42.6,1025.4,10.0,7.0,14.0,18.1,69.1,52.0,0.0,999.9,0,119
7,2011,09,18,2011-09-18,59.6,50.2,1022.1,8.8,7.4,15.9,22.0,64.0,55.9,0.0,999.9,0,151
1,2011,09,19,2011-09-19,65.0,60.4,1013.6,6.3,6.7,11.1,17.1,68.0,62.1,0.75,999.9,0,131
2,2011,09,20,2011-09-20,62.6,53.2,1016.3,7.8,4.4,8.9,999.9,75.0,53.1,0.41,999.9,1,125
3,2011,09,21,2011-09-21,66.2,51.3,1013.2,9.9,8.8,15.9,24.1,72.0,60.1,0.01,999.9,0,127
4,2011,09,22,2011-09-22,58.6,46.7,1017.8,10.0,7.1,12.0,15.9,66.9,53.1,0.0,999.9,0,134
5,2011,09,23,2011-09-23,55.8,45.3,1018.3,10.0,5.5,8.9,999.9,62.1,48.0,0.0,999.9,0,115
6,2011,09,24,2011-09-24,56.0,48.3,1015.7,9.6,4.3,7.0,999.9,63.0,51.1,0.07,999.9,0,146
7,2011,09,25,2011-09-25,57.9,51.6,1012.9,8.9,5.2,11.1,17.1,64.9,53.1,0.01,999.9,0,140
1,2011,09,26,2011-09-26,57.5,51.6,1005.1,8.2,9.0,15.0,22.9,62.6,53.6,0.95,999.9,0,122
2,2011,09,27,2011-09-27,56.4,51.9,1005.1,7.1,7.5,15.0,21.0,63.0,53.1,0.35,999.9,0,100
3,2011,09,28,2011-09-28,57.4,53.5,1008.1,7.9,6.5,9.9,999.9,64.0,53.1,0.12,999.9,0,89
4,2011,09,29,2011-09-29,58.1,52.5,1007.0,8.2,7.0,17.1,26.0,66.0,51.1,0.15,999.9,0,115
5,2011,09,30,2011-09-30,53.7,42.6,1011.8,9.8,16.1,22.0,34.0,62.1,51.1,0.14,999.9,0,119
6,2011,10,01,2011-10-01,49.7,39.8,1023.6,10.0,11.2,15.9,22.0,55.9,44.1,0.12,999.9,0,157
7,2011,10,02,2011-10-02,51.6,39.3,1024.4,10.0,4.5,7.0,999.9,64.9,41.0,0.0,999.9,0,153
1,2011,10,03,2011-10-03,57.1,42.0,1022.1,10.0,3.9,11.1,999.9,70.0,45.0,0.0,999.9,0,100
2,2011,10,04,2011-10-04,58.4,46.6,1024.4,10.0,1.5,7.0,999.9,73.9,46.0,0.0,999.9,0,109
3,2011,10,05,2011-10-05,64.4,48.3,1023.4,10.0,2.7,6.0,999.9,80.1,52.0,0.0,999.9,0,104
4,2011,10,06,2011-10-06,66.9,49.3,1023.2,10.0,3.1,8.9,999.9,81.0,55.9,0.0,999.9,0,117
5,2011,10,07,2011-10-07,70.6,50.9,1024.0,10.0,5.7,12.0,18.1,84.0,59.0,0.0,999.9,0,129
6,2011,10,08,2011-10-08,71.9,52.6,1024.6,10.0,6.3,13.0,18.1,82.0,61.0,0.0,999.9,0,144
7,2011,10,09,2011-10-09,68.9,49.7,1025.8,10.0,3.5,9.9,999.9,80.1,55.9,0.0,999.9,0,181
1,2011,10,10,2011-10-10,66.8,50.6,1021.5,10.0,5.5,11.1,18.1,77.0,57.9,0.0,999.9,0,140
2,2011,10,11,2011-10-11,68.6,52.0,1015.7,10.0,3.9,8.9,999.9,78.1,57.9,0.0,999.9,0,126
3,2011,10,12,2011-10-12,67.0,51.0,1009.8,10.0,5.3,8.9,18.1,77.0,57.0,0.0,999.9,0,132
4,2011,10,13,2011-10-13,62.4,55.0,1001.8,6.7,5.3,12.0,19.0,71.1,57.2,0.09,999.9,0,111
5,2011,10,14,2011-10-14,54.9,43.8,1001.2,10.0,12.1,21.0,31.1,61.0,48.9,0.4,999.9,0,126
6,2011,10,15,2011-10-15,54.1,37.2,1008.3,10.0,14.4,22.0,33.0,61.0,46.9,0.0,999.9,0,143
7,2011,10,16,2011-10-16,54.8,38.9,1009.9,9.9,6.8,14.0,22.9,60.1,50.0,0.0,999.9,0,139
1,2011,10,17,2011-10-17,49.0,32.4,1011.3,10.0,10.2,15.9,22.9,57.0,39.9,0.12,999.9,0,119
2,2011,10,18,2011-10-18,46.6,36.4,1010.3,9.9,5.0,14.0,999.9,54.0,39.9,0.0,999.9,0,121
3,2011,10,19,2011-10-19,47.1,41.5,1007.2,7.8,14.9,22.0,32.1,50.0,45.0,0.1,999.9,0,106
4,2011,10,20,2011-10-20,44.4,38.9,1002.5,9.3,17.1,26.0,35.9,46.9,42.1,0.8,999.9,0,106
